Segment_ID,Is_Weekend,Daylight,Season1,Season2,Season4,Hr3,Hr6,Hr9,Hr12,Hr15,Hr18,Hr21,Hr24,Traffic_Volume,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,BoroCode1,BoroCode2,BoroCode3,BoroCode4,BoroCode5,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5
223773,0,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,30.27,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,0,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,537.93,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,0,1.0,0,0,1,0,0,0,1,0,0,0,0,359.67,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,0,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,312.0,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,0,0.1906989297982189,0,0,1,0,0,0,0,0,1,0,0,723.5299999999999,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,0,0.0125798042737849,0,0,1,0,0,0,0,0,0,1,0,355.8,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,0,0.0002467891519724,0,0,1,0,0,0,0,0,0,0,1,121.13,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,0.0125798042737849,0,0,1,1,0,0,0,0,0,0,0,61.83,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,0.1906989297982189,0,0,1,0,1,0,0,0,0,0,0,30.17,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,0.7259384110392336,0,0,1,0,0,1,0,0,0,0,0,145.08,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,1.0,0,0,1,0,0,0,1,0,0,0,0,327.08,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
223773,1,0.7259384110392336,0,0,1,0,0,0,0,1,0,0,0,386.08,0.6108431724485734,0.9962071101201536,6.534722222222222,0.0900557099626461,1.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0277777777777777,0.0,0.0138888888888888
